symbol,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,state,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,regularMarketPrice,logo_url,address2,fax
TFC,28202,Financial Services,52294.0,"Truist Financial Corporation, a holding company, provides banking and trust services in the Southeastern and Mid-Atlantic United States. The company operates through three segments: Consumer Banking and Wealth, Corporate and Commercial Banking, and Insurance Holdings. Its deposit products include noninterest-bearing checking, interest-bearing checking, savings, and money market deposit accounts, as well as certificates of deposit and individual retirement accounts. The company also provides funding; asset management; automobile lending; bankcard lending; consumer finance; home equity and mortgage lending; insurance, such as property and casualty, life, health, employee benefits, workers compensation and professional liability, surety coverage, title, and other insurance products; investment brokerage; mobile/online banking; and payment, lease financing, small business lending, and wealth management/private banking services. In addition, it offers association, capital market, institutional trust, insurance premium and commercial finance, international banking, leasing, merchant, commercial deposit and treasury, government finance, commercial middle market lending, small business and student lending, floor plan and commercial mortgage lending, mortgage warehouse lending, private equity investment, real estate lending, and supply chain financing services. Further, the company provides corporate and investment banking, retail and wholesale brokerage, securities underwriting, and investment advisory services. As of December 31, 2020, the company operated through 2,781 banking offices. The company was formerly known as BB&T Corporation and changed its name to Truist Financial Corporation in December 2019. Truist Financial Corporation was founded in 1872 and is headquartered in Charlotte, North Carolina.",Charlotte,336-733-2000,NC,United States,[],http://www.truist.com,1,214 North Tryon Street,Banks—Regional,58.25,58.38,46.61735,,0.5844,,59.27,,5821014,,58.25,54.45853,,58.38,5821014,,,,1.8,1613001600.0,1.335319,,,58.09,2,USD,,6963792,,,,79215362048,,,5768210,3.888825,58.09,59.19,,1300,6963792,61.26,,,3.09,24.01,57.3,False,0.0309,1000,59.27,NYQ,Truist Financial Corporation,Truist Financial Corporation,America/New_York,EST,False,-18000000,,EQUITY,,,finmb_19109,5554c816-eaa6-3201-a8cd-fa94a171542a,us_market,,5.226,,0.22003001,,,,,,1347200000.0,,,,13175236.0,0.0098,,1609372800.0,0.74394,4184000000.0,,,,,0.00262,1672444800.0,1609372800.0,2.27,1611878400.0,1342240820.0,106445316096.0,,902188800.0,2:1,,,0.843,1614297600.0,-1.36,,0.0098,9439196.0,,,58.38,https://logo.clearbit.com/truist.com,,
TWTR,94103,Communication Services,5500.0,"Twitter, Inc. operates as a platform for public self-expression and conversation in real time United States, Japan, and internationally. The company offers Twitter, a platform that allows users to consume, create, distribute, and discover content. It also provides promoted products and services, such as promoted tweets, promoted accounts, and promoted trends, which enable its advertisers to promote their brands, products, and services. In addition, the company offers MoPub, a mobile-focused advertising exchange that combines ad serving, ad network mediation, and a real-time bidding exchange into one monetization platform; Twitter Audience platform, an advertising offering that enables advertisers to extend advertising campaigns; Developer and Enterprise solutions, a software-as-a-service platform that enables developers to build products on Twitter; and paid enterprise access for its public data streams. Twitter, Inc. was founded in 2006 and is headquartered in San Francisco, California.",San Francisco,415-222-9670,CA,United States,[],http://www.twitter.com,1,1355 Market Street,Internet Content & Information,67.52,69.4565,50.342793,,0.0,,69.46,,21887571,,67.52,62.817352,,69.4565,21887571,,,,,,0.810942,,,64.59,2,USD,,21756565,,,,51744260096,,,21155540,13.923412,64.59,64.89,,1000,21756565,80.75,53.139343,,,20.0,64.9,False,,1000,69.46,NYQ,"Twitter, Inc.","Twitter, Inc.",America/New_York,EST,True,-18000000,,EQUITY,,,finmb_35962803,24740290-3933-3a8f-95f5-bf7f073867ca,us_market,,13.659,,-0.30558002,90.285,,,1.22,,798153024.0,,,10.039,29454861.0,0.0369,,1609372800.0,0.76355004,-1135625984.0,-1.441,,,6.457815,0.022650002,1672444800.0,1609372800.0,1.09,1611878400.0,775892377.0,50761633792.0,,,,,,0.87,1614297600.0,120.33,,0.0421,17685924.0,,,69.4565,https://logo.clearbit.com/twitter.com,Suite 900,
TYL,75024,Technology,5500.0,"Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally. The company operates in two segments, Enterprise Software, and Appraisal and Tax. It offers financial management solutions, including modular fund accounting systems for government agencies or not-for-profit entities; utility billing systems for the billing and collection of metered and non-metered services; products to automate city and county functions, such as municipal courts, parking tickets, equipment and project costing, animal and business licenses, permits and inspections, code enforcement, citizen complaint tracking, ambulance billing, fleet maintenance, and cemetery records management; and student information and transportation solutions for K-12 schools. The company also provides a suite of judicial solutions comprising court case management, court and law enforcement, prosecutor, and supervision systems to handle multi-jurisdictional county or statewide implementations, and single county systems; public safety software solutions; systems and software to automate the appraisal and assessment of real and personal property, as well as tax applications for agencies that bill and collect taxes; planning, regulatory, and maintenance software solutions for public sector agencies; software applications to enhance and automate operations involving records and document management; and data and insights solutions. In addition, it offers software as a service arrangements and electronic document filing solutions for courts and law offices; software and hardware installation, data conversion, training, product modification, and maintenance and support services; and property appraisal outsourcing services for taxing jurisdictions. Tyler Technologies, Inc. has a strategic collaboration agreement with Amazon Web Services for cloud hosting services. The company was founded in 1966 and is headquartered in Plano, Texas.",Plano,972 713 3700,TX,United States,[],http://www.tylertech.com,1,5101 Tennyson Parkway,Software—Application,403.35,405.59,405.89566,,0.0,,406.72,,697785,,403.35,440.12323,,405.59,697785,,,,,633744000.0,0.608342,,,398.71,2,USD,85.462685,232464,,,,16263953408,,,322289,14.564782,398.71,401.85,,900,232464,479.79,61.381317,,,247.22,100.0,False,,800,406.72,NYQ,"Tyler Technologies, Inc.","Tyler Technologies, Inc.",America/New_York,EST,False,-18000000,,EQUITY,,,finmb_309821,927d636a-f467-351f-b094-c2e89e27719d,us_market,,14.071,,0.17447,70.964,,,6.53,,40576700.0,,,48.992,681253.0,0.0168,,1609372800.0,0.95138,194820000.0,4.69,,,8.181335,0.01321,1672444800.0,1609372800.0,2.61,1610668800.0,40049233.0,15712997376.0,,642729600.0,3:1,,,0.156,1613088000.0,7.29,,0.0195,944500.0,,,405.59,https://logo.clearbit.com/tylertech.com,,
TSN,72762-6999,Consumer Defensive,139000.0,"Tyson Foods, Inc., together with its subsidiaries, operates as a food company worldwide. It operates through four segments: Beef, Pork, Chicken, and Prepared Foods. The company processes live fed cattle and live market hogs; fabricates dressed beef and pork carcasses into primal and sub-primal meat cuts, as well as case ready beef and pork, and fully-cooked meats; raises and processes chickens into fresh, frozen, and value-added chicken products; and supplies poultry breeding stock; sells specialty products , such as hides and meats. It also manufactures and markets frozen and refrigerated food products, including ready-to-eat sandwiches, flame-grilled hamburgers, Philly steaks, pepperoni, bacon, breakfast sausage, turkey, lunchmeat, hot dogs, flour and corn tortilla products, appetizers, snacks, prepared meals, ethnic foods, side dishes, meat dishes, breadsticks, and processed meats under the Jimmy Dean, Hillshire Farm, Ball Park, Wright, State Fair, Aidells, and Gallo Salame brands. The company also offers its products under Tyson and ibp brands. It sells its products through its sales staff to grocery retailers, grocery wholesalers, meat distributors, warehouse club stores, military commissaries, industrial food processing companies, chain restaurants or their distributors, live markets, international export companies, and domestic distributors who serve restaurants and foodservice operations, such as plant and school cafeterias, convenience stores, hospitals, and other vendors, as well as through independent brokers and trading companies. The company was founded in 1935 and is headquartered in Springdale, Arkansas.",Springdale,479 290 4000,AR,United States,[],http://www.tysonfoods.com,1,2200 West Don Tyson Parkway,Farm Products,72.39,72.79,63.671913,0.023207625,0.296,,74.52,,2937142,,72.39,67.57059,1.68,72.79,2937142,,,,1.78,1622160000.0,0.808775,,,72.24,2,USD,13.366426,2146637,,,,27008479232,,,2374979,0.63059723,72.24,74.53,,800,2146637,74.52,11.534268,,1.7,42.57,73.5,False,0.024600001,900,74.52,NYQ,"Tyson Foods, Inc.","Tyson Foods, Inc.",America/New_York,EST,True,-18000000,,EQUITY,,,finmb_190636,55f18f64-6d57-32d0-87c7-3e243bc8c3f3,us_market,,0.829,,0.04723,7.215,,,6.42,,294721984.0,,,42.875,2580462.0,0.0070999996,,1601683200.0,0.82454,2023000064.0,5.54,,,1.7271137,0.025799999,1664755200.0,1609545600.0,1.15,1611878400.0,286672556.0,35496996864.0,,856224000.0,3:2,,,-0.075,1614297600.0,2.89,,0.01,3757954.0,,,72.79,https://logo.clearbit.com/tysonfoods.com,,
USB,55402,Financial Services,68108.0,"U.S. Bancorp, a financial services holding company, provides various financial services in the United States. It operates in Corporate and Commercial Banking, Consumer and Business Banking, Wealth Management and Investment Services, Payment Services, and Treasury and Corporate Support segments. The company offers depository services, including checking accounts, savings accounts, and time certificate contracts; lending services, such as traditional credit products; and credit card services, lease financing and import/export trade, asset-backed lending, agricultural finance, and other products. It also provides ancillary services comprising capital markets, treasury management, and receivable lock-box collection services to corporate customers; and a range of asset management and fiduciary services for individuals, estates, foundations, business corporations, and charitable organizations. In addition, the company offers investment and insurance products to its customers principally within its markets, as well as fund administration services to a range of mutual and other funds. Further, it provides corporate and purchasing card, and corporate trust services; and merchant processing services, as well as cash and investment management, ATM processing, mortgage banking, and brokerage and leasing services. As of December 31, 2020, the company provided its products and services through a network of 2,434 banking offices principally operating in the Midwest and West regions of the United States, as well as through online services and over mobile devices; and operated a network of 4,232 ATMs. The company was founded in 1863 and is headquartered in Minneapolis, Minnesota.",Minneapolis,651-466-3000,MN,United States,[],http://www.usbank.com,1,800 Nicollet Mall,Banks—Regional,52.9,53.08,43.147205,0.031758033,0.549,,54.17,,9130628,,52.9,48.134117,1.68,53.08,9130628,,,,1.68,1609286400.0,1.139219,,,52.88,2,USD,17.575163,8456395,,,,80785088512,,,7328000,4.198373,52.88,54.96,,2200,8456395,54.39,12.866029,,2.79,28.36,53.01,False,0.0318,1100,54.17,NYQ,U.S. Bancorp,U.S. Bancorp,America/New_York,EST,True,-18000000,,EQUITY,,,finmb_305304,7aca5ec6-18f7-3173-a8dc-d7014cf9bdcf,us_market,,3.899,,0.25772,,,,4.18,,1502140032.0,,,31.26,14827928.0,0.0099,,1609372800.0,0.75214994,4621000192.0,3.06,,,1.7204094,0.00090000004,1672444800.0,1609372800.0,2.19,1611878400.0,1498951602.0,75029004288.0,,983232000.0,1265:1000,,,0.022,1614297600.0,2.0,,0.0099,15948295.0,,,53.08,https://logo.clearbit.com/usbank.com,,
UDR,80129,Real Estate,1263.0,"UDR, Inc. (NYSE: UDR), an S&P 500 company, is a leading multifamily real estate investment trust with a demonstrated performance history of delivering superior and dependable returns by successfully managing, buying, selling, developing and redeveloping attractive real estate communities in targeted U.S. markets. As of September 30, 2020, UDR owned or had an ownership position in 51,649 apartment homes including 1,031 homes under development. For over 48 years, UDR has delivered long-term value to shareholders, the best standard of service to Residents and the highest quality experience for Associates.",Highlands Ranch,720-283-6120,CO,United States,[],http://www.udr.com,1,1745 Shea Center Drive,REIT—Residential,42.92,42.92,37.257427,0.033550795,7.1125,,43.58,,1981328,,42.92,41.124413,1.44,42.92,1981328,,,,1.44,1610064000.0,0.756229,,,42.25,2,USD,216.7,2329743,,,,12864222208,,,1739186,10.209627,42.25,43.42,,800,2329743,44.88,433.4,,3.27,29.2,43.41,False,0.0336,800,43.58,NYQ,"UDR, Inc.","UDR, Inc.",America/New_York,EST,True,-18000000,,EQUITY,,,finmb_310667,d4e296f4-8a24-319d-9b12-1a752b19ac27,us_market,,14.949,,0.051,24.592,,,0.1,,296820992.0,,,10.753,5626983.0,0.019,,1609372800.0,0.99353,60036000.0,0.2,,,4.030503,0.009980001,1672444800.0,1609372800.0,3.36,1611878400.0,294016037.0,18835902464.0,,736646400.0,2:1,,,-0.728,1614297600.0,,,0.0345,5404121.0,,,42.92,https://logo.clearbit.com/udr.com,Suite 200,720-283-2451
ULTA,60440,Consumer Cyclical,18000.0,"Ulta Beauty, Inc. operates as a beauty retailer in the United States. The company's stores offer cosmetics, fragrances, skincare and haircare products, bath and body products, and salon styling tools; professional hair products; salon services, including hair, skin, makeup, and brow services; and others, including nail products and accessories. It also provides private label products, such as the Ulta Beauty Collection branded cosmetics, skincare, and bath products, as well as Ulta Beauty branded products; and the Ulta Beauty branded gifts. As of May 2, 2020, the company operated 1,264 retail stores across 50 states. It also distributes its products through its Website, ulta.com. The company was formerly known as Ulta Salon, Cosmetics & Fragrance, Inc. and changed its name to Ulta Beauty, Inc. in January 2017. Ulta Beauty, Inc. was founded in 1990 and is based in Bolingbrook, Illinois.",Bolingbrook,630 410 4800,IL,United States,[],http://www.ulta.com,1,1000 Remington Boulevard,Specialty Retail,339.05,340.71,266.68198,,0.0,,343.98,,864971,,339.05,314.0241,,340.71,864971,,,,,1331856000.0,1.770855,,,338.43,2,USD,85.5071,729873,,,,19332028416,,,710894,3.088593,338.43,346.05,,900,729873,349.61,32.34119,,,124.05,342.51,False,,900,343.98,NMS,"Ulta Beauty, Inc.","Ulta Beauty, Inc.",America/New_York,EST,True,-18000000,,EQUITY,,,finmb_35929,bb6011bf-c32c-3377-b48d-d3d3affbbc53,us_market,,3.268,,0.03628,29.814,,,10.61,,56338600.0,,,32.92,2461197.0,0.0437,,1580515200.0,0.90723,227060000.0,4.013,,,10.423451,0.043730002,1643673600.0,1604102400.0,4.31,1611878400.0,54108192.0,20454635520.0,,,,,,-0.424,1614297600.0,19.91,,0.0515,2365855.0,,,340.71,https://logo.clearbit.com/ulta.com,Suite 120,
UAA,21230-2080,Consumer Cyclical,7000.0,"Under Armour, Inc., together with its subsidiaries, develops, markets, and distributes branded performance apparel, footwear, and accessories for men, women, and youth primarily in North America, Europe, the Middle East, Africa, the Asia-Pacific, and Latin America. The company offers its apparel in compression, fitted, and loose types to be worn in hot and cold. It also provides various footwear products for running, basketball, cleated sports, slides, training, and outdoor. In addition, the company offers accessories, which include gloves, bags, headwear, and sports masks; and digital fitness subscriptions, as well as digital advertising through MapMyFitness platform. It primarily offers its products under the HEATGEAR, COLDGEAR, RUSH or RECOVER, UA HOVR, UA Logo, UNDER ARMOUR, UA, ARMOUR, PROTECT THIS HOUSE, I WILL, ARMOUR BRA, and ARMOUR FLEECE brands. The company sells its products through wholesale channels, including national and regional sporting goods chains, independent and specialty retailers, department store chains, mono-branded Under Armour retail stores, institutional athletic departments, and leagues and teams, as well as independent distributors; and directly to consumers through a network of 439 brand and factory house stores, as well as through e-commerce websites. Under Armour, Inc. was founded in 1996 and is headquartered in Baltimore, Maryland.",Baltimore,410 454 6428,MD,United States,[],http://www.underarmour.com,1,1020 Hull Street,Apparel Manufacturing,22.41,22.55,16.0375,,0.0,,22.92,,6494242,,22.41,20.905294,,22.55,6494242,,,,,,1.223726,,,22.31,2,USD,,3915974,,,,9393590272,,,5473423,2.0992825,22.31,22.65,,1100,3915974,23.73,66.29412,,,7.15,22.54,False,,3000,22.92,NYQ,"Under Armour, Inc.","Under Armour, Inc.",America/New_York,EST,True,-18000000,,EQUITY,,,finmb_8740684,0bda9ecc-1494-3509-90b4-b9dd33795f85,us_market,,2.388,,-0.122729994,67.838,,,0.34,,188619008.0,,,3.683,16765991.0,0.0368,,1609372800.0,0.91686994,-549177024.0,-1.209,,,6.120011,0.00433,1672444800.0,1609372800.0,2.66,1611878400.0,353257851.0,10685914112.0,,1460073600.0,2:1,,,,1614297600.0,-21.77,,0.1034,14243207.0,,,22.55,https://logo.clearbit.com/underarmour.com,,
UA,21230-2080,Consumer Cyclical,7000.0,"Under Armour, Inc., together with its subsidiaries, develops, markets, and distributes branded performance apparel, footwear, and accessories for men, women, and youth primarily in North America, Europe, the Middle East, Africa, the Asia-Pacific, and Latin America. The company offers its apparel in compression, fitted, and loose types to be worn in hot and cold. It also provides various footwear products for running, basketball, cleated sports, slides, training, and outdoor. In addition, the company offers accessories, which include gloves, bags, headwear, and sports masks; and digital fitness subscriptions, as well as digital advertising through MapMyFitness platform. It primarily offers its products under the HEATGEAR, COLDGEAR, RUSH or RECOVER, UA HOVR, UA Logo, UNDER ARMOUR, UA, ARMOUR, PROTECT THIS HOUSE, I WILL, ARMOUR BRA, and ARMOUR FLEECE brands. The company sells its products through wholesale channels, including national and regional sporting goods chains, independent and specialty retailers, department store chains, mono-branded Under Armour retail stores, institutional athletic departments, and leagues and teams, as well as independent distributors; and directly to consumers through a network of 439 brand and factory house stores, as well as through e-commerce websites. Under Armour, Inc. was founded in 1996 and is headquartered in Baltimore, Maryland.",Baltimore,410 454 6428,MD,United States,[],http://www.underarmour.com,1,1020 Hull Street,Apparel Manufacturing,18.71,18.79,13.91169,,0.0,,19.15,,3234664,,18.71,17.652857,,18.79,3234664,,,,,,1.223726,,,18.65,2,USD,,4875318,,,,9414270976,,,3725220,2.1039042,18.65,18.95,,900,4875318,19.72,62.866665,,,6.37,18.69,False,,1300,19.15,NYQ,"Under Armour, Inc.","Under Armour, Inc.",America/New_York,EST,False,-18000000,,EQUITY,,,finmb_8740684,3943d879-5e03-38e3-b07b-5b71eac1b669,us_market,,2.012,,-0.122729994,57.149,,,0.3,,231984000.0,,,3.683,28481003.0,0.0626,,1609372800.0,0.72511,-549177024.0,-1.209,,,5.1208253,0.16037,1672444800.0,1609372800.0,5.91,1611878400.0,353257851.0,9002216448.0,,1466380800.0,1:1,,,,1614297600.0,4.77,,,26619930.0,,,18.79,https://logo.clearbit.com/underarmour.com,,
UNP,68179,Industrials,30960.0,"Union Pacific Corporation, through its subsidiary, Union Pacific Railroad Company, engages in the railroad business in the United States. The company offers transportation services for grain and grain products, fertilizers, food and refrigerated products, and coal and renewables to grain processors, animal feeders, ethanol producers, and other agricultural users; coal and sand, petroleum, and liquid petroleum gases; and construction products, industrial chemicals, plastics, forest products, specialized products, metals and ores, and soda ash, as well as finished automobiles, automotive parts, and merchandise in intermodal containers. As of December 31, 2020, its rail network included 32,313 route miles connecting Pacific Coast and Gulf Coast ports with the Midwest and Eastern United States gateways. The company was founded in 1862 and is headquartered in Omaha, Nebraska.",Omaha,402 544 5000,NE,United States,[],http://www.up.com,1,1400 Douglas Street,Railroads,211.7,212.5,201.76521,0.018327823,0.49240002,,215.175,,3002242,,211.7,206.52971,3.88,212.5,3002242,,,,3.88,1614211200.0,1.108884,,,211.38,2,USD,27.045685,2688261,,,,142753955840,,,2767772,7.308347,211.38,213.55,,1100,2688261,221.28,19.992495,,2.12,105.08,213.12,False,0.0183,800,215.175,NYQ,Union Pacific Corporation,Union Pacific Corporation,America/New_York,EST,True,-18000000,,EQUITY,,,finmb_310078,c077bb12-7f5a-3cf2-8062-a182f13672e7,us_market,,8.615,,0.27384,16.681,,,10.66,,673868992.0,,,25.259,4998746.0,0.0075,,1609372800.0,0.8094,5349000192.0,7.88,,,8.437388,0.00162,1672444800.0,1609372800.0,1.72,1611878400.0,668503101.0,168276869120.0,,1402272000.0,2:1,,,-0.016,1614297600.0,1.78,,0.0075,5376610.0,,,212.5,https://logo.clearbit.com/up.com,,
UAL,60606,Industrials,74400.0,"United Airlines Holdings, Inc., through its subsidiaries, provides air transportation services in North America, Asia, Europe, Africa, the Pacific, the Middle East, and Latin America. The company transports people and cargo through its mainline and regional fleets. It also sells fuel; and offers catering, ground handling, and maintenance services for third parties. The company was formerly known as United Continental Holdings, Inc. and changed its name to United Airlines Holdings, Inc. in June 2019. United Airlines Holdings, Inc. is headquartered in Chicago, Illinois.",Chicago,872 825 4000,IL,United States,[],http://www.united.com,1,233 South Wacker Drive,Airlines,53.43,53.4,41.302868,,0.0,,54.37,,17747200,,53.43,46.377647,,53.4,17747200,,,,,1199664000.0,1.66143,,,52.86,2,USD,,13438932,,,,17172225024,,,15382596,1.1183474,52.86,53.82,,1200,13438932,55.93,18.340136,,,17.8,53.92,False,,1100,54.37,NMS,"United Continental Holdings, In","United Airlines Holdings, Inc.",America/New_York,EST,True,-18000000,,EQUITY,,,finmb_309845,4a481841-643c-3bcc-9402-e0d8a11d2bcb,us_market,,2.554,,-0.46036997,-5.954,,,2.94,,318476000.0,,,19.112,14248998.0,0.044699997,,1609372800.0,0.62117,-7069000192.0,-25.301,,,2.821264,0.00228,1672444800.0,1609372800.0,0.87,1611878400.0,317536775.0,39224188928.0,,832636800.0,4:1,,,,1614297600.0,0.15,,0.0508,16374303.0,,,53.4,https://logo.clearbit.com/united.com,,
UPS,30328,Industrials,273510.0,"United Parcel Service, Inc. provides letter and package delivery, transportation, logistics, and financial services. It operates through three segments: U.S. Domestic Package, International Package, and Supply Chain & Freight. The U.S. Domestic Package segment offers time-definite delivery of letters, documents, small packages, and palletized freight through air and ground services in the United States. The International Package segment provides guaranteed day and time-definite international shipping services in Europe, the Asia Pacific, Canada and Latin America, the Indian sub-continent, the Middle East, and Africa. This segment offers guaranteed time-definite express options. The Supply Chain & Freight segment provides international air and ocean freight forwarding, customs brokerage, distribution and post-sales, and mail and consulting services in approximately 200 countries and territories; and less-than-truckload and truckload services to customers in North America. This segment also offers truckload brokerage services; supply chain solutions to the healthcare and life sciences industry; shipping, visibility, and billing technologies; and financial and insurance services. The company operates a fleet of approximately 127,000 package cars, vans, tractors, and motorcycles; and owns 58,000 containers that are used to transport cargo in its aircraft. United Parcel Service, Inc. was founded in 1907 and is headquartered in Atlanta, Georgia.",Atlanta,404 828 6000,GA,United States,[],http://www.ups.com,1,"55 Glenlake Parkway, N.E.",Integrated Freight & Logistics,163.27,164.35,164.74095,0.024744287,2.6234,,166.18,,3095057,,163.27,160.91794,4.04,164.35,3095057,,,,4.08,1613692800.0,1.009209,,,163.73,2,USD,107.292206,2456436,,,,143260844032,,,3600616,1.6928303,163.73,165.8,,900,2456436,178.01,17.193548,,3.07,82.0,165.32,False,0.025,900,166.18,NYQ,"United Parcel Service, Inc.","United Parcel Service, Inc.",America/New_York,EST,True,-18000000,,EQUITY,,,finmb_238570,0e60ac85-bc39-31e2-a1d6-6a048ff164da,us_market,,1.926,,0.01587,39.684,,,9.61,,719507008.0,,,0.76,7460407.0,0.0086,,1609372800.0,0.6948,1343000064.0,1.54,,,217.4079,8.9999994e-05,1672444800.0,1609372800.0,2.08,1611878400.0,719165108.0,163023388672.0,,,,,,,1614297600.0,1.83,,0.0104,7034718.0,,,164.35,https://logo.clearbit.com/ups.com,,
URI,06902,Industrials,18250.0,"United Rentals, Inc., through its subsidiaries, operates as an equipment rental company. It operates in two segments, General Rentals; and Trench, Power and Fluid Solutions. The General Rentals segment rents general construction and industrial equipment, including backhoes, skid-steer loaders, forklifts, earthmoving equipment, and material handling equipment; aerial work platforms, such as boom lifts and scissor lifts; and general tools and light equipment comprising pressure washers, water pumps, and power tools. It serves construction and industrial companies, manufacturers, utilities, municipalities, homeowners, and government entities. The Trench, Power and Fluid Solutions segment rents specialty construction products that include trench safety equipment, which comprise trench shields, aluminum hydraulic shoring systems, slide rails, crossing plates, construction lasers, and line testing equipment for underground work; and power, as well as heating, ventilating, and air conditioning equipment, including portable diesel generators, electrical distribution equipment, and temperature control equipment. It is also involved in the rental of fluid solutions equipment primarily used for fluid containment, transfer, and treatment. This segment serves construction companies involved in infrastructure projects, and municipalities and industrial companies. The company also sells aerial lifts, reach forklifts, telehandlers, compressors, and generators; construction consumables, tools, small equipment, and safety supplies; and parts for equipment that is owned by its customers, as well as provides repair and maintenance services. United Rentals, Inc. sells its used equipment through its sales force, brokers, and Website, as well as at auctions and directly to manufacturers. As of January 1, 2021, the company operated a network of 1,165 rental locations, including 1,018 of these locations are in the United States, 136 are in Canada, and 11 are in Europe. United Rentals, Inc. was founded in 1997 and is headquartered in Stamford, Connecticut.",Stamford,203 622 3131,CT,United States,[],http://www.unitedrentals.com,1,100 First Stamford Place,Rental & Leasing Services,295.25,296.73,223.92007,,0.0,,304.55,,790271,,295.25,276.5903,,296.73,790271,,,,,,2.135427,,,296.08,2,USD,24.840984,488501,,,,21880719360,,,781205,2.5651488,296.08,304.1,,800,488501,321.94,14.308782,,,58.85,290.01,False,,2200,304.55,NYQ,"United Rentals, Inc.","United Rentals, Inc.",America/New_York,EST,True,-18000000,,EQUITY,,,finmb_36005,84473062-10a0-372a-894b-7d774799df1a,us_market,,3.696,,0.10434,13.808,,,21.18,,72199296.0,,,62.953,3489866.0,0.048299998,,1609372800.0,1.00796,890000000.0,12.2,,,4.814068,0.00434,1672444800.0,1609372800.0,4.03,1611878400.0,72004338.0,31523835904.0,,,,,,-0.121,1614297600.0,1.64,,0.055,3627245.0,,,296.73,https://logo.clearbit.com/unitedrentals.com,Suite 700,203 622 6080
